"","placekey","parent_placekey","location_name","street_address","city","region","postal_code","safegraph_brand_ids","brands","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","poi_cbg","visitor_home_cbgs","visitor_home_aggregation","visitor_daytime_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","DataSplit","31151960600","31151960900","31109010300","31151960700","31159960400","31151960800","31067964700","31109010400","31059091600","31109003302","01097003301","31019969202","13277960900","31109003402","16053970100","31095963600","31167962200","12103025411","17187870400","31109002702","20091053711","31131966700","31139979200","18127050407","31035962200","31109001600","48439113102","31109003706","31055003000","34011010101","20091052417","13107970200","31109003401","19181020700","37119005605","31109003607","46135966400","31169963200","31067964600","55039040700","31109003102","06071007303","31129960000","31109002001","48215021805","37017950300","31047968100","31159960300","31055007407","17063000200","31109003002","48231960400","13121011305","48029170700","31137967200","31185969800","31109003604","31109003104","31055007406","08013013305","27013170200","20091053707","53033022102","31097967600","31109002500","48113014603","31055007444","55011960200","31109001400","31109000800","31109000900","31109001200","31109001500","31109001001","31109000202","31109000201","31109001003","31109000400","31109003802","31109000300","31109003717","31109001700","31109001800","31109002200","31109003003","31109001101","31109010100","31109001301","31109001102","31109002300","31109003801","31109002002","31109003301","31109000100","31109001002","31109000700","31025965900","31109002800","31109003103","31109003202","31109002100","31109002900","48141010338","31109001302","31109003704","31055007513","31109002701","31109003001","31131966800","31025965700","31147968500","31153010621","31109003719","31109010201","31109010202","31067965000","31109002400","31055005300","31177050101","31155968500","31119961100","31109000600","31055007458","31109003716","31067964800","31155968200","31109003605","31109003709","31109003707","31109003609","31109003708","31109003720","31109003714","31109003718","31159960100","31155968300","31019969100","45015020807","41039001804","31109003715","31127968200","31055007452","31131966600","31079001300","31159960200","19169010200","31155968400","31025965800","31109003608","19149970500","31109003713","31153010626","31131966900","31107976200","17031838800","31153010631","31055001800","31109000500","31153010628","19155021501","31079000600","31025965600","19153010802","31023967600","31047968500","31025966000","17197880117","31023967800","31023967700","31039972700","31119961000","31055007457","31053964100","01021060402","31053963600","31055007472","31055003900","31153010204","47009010500","31179978600","19135070200","39009972900","47093002800","20139010500","05119001600","31153010702","31067965200","31097967500","31133967800","39169002000","29061470200","31055007001","31153010208","31055002700","31095963700","31081969200","31001965900","19193002102","20175965800","31153010632","47023970200","31055007506","19175190400","31153010620","31153010630","31127968100","48027023300","31153010624","19155031100","26163584600","29037060700","31153010207","31055007318","31055002000","31109001900","31119960801","31153010701","40145030403","19155021702","31055007509","06073015404","31185969700","31055007311","20091053602","19155031400","31013951200","31053964300","31055003800","31067964900","19153000703","19129040202","31153010618","31143960100","31067965100","05125010408","20091052601","29101960300","08123001004","40115574900","17197883214","20117070182","22083970200","31047968200","16073950102","08101002906","31055007453","31055004300","31055007439","31147964500","31055007462","04013083000","17043845200","31055006506","29095017200","31153010616","31025966100","31079000400","31089974300","31147968600","06079012402","47169090100","31141965600","19155031000","48141004201","31055007304","31053963900","34023007908","31059091700","31037964800","19155030100","31153010634","19193001800","31019969400","17105960400","37081015500","31001965600","31055007460","39061024002","08005086700","31155968100","31055007445","13103030402","31055007447","31053964400","31055007316","28113950102","13245010903","31035962100","29047021205","29047020801","31055006603","39093024000","31185969600","31111959800","31061964700","31055005902","31169963100","48097000900","17093890102","29095002000","31055007432","31131967000","13247060403","06067008136","20107955200","29047022000","29021001500","53011040905","19071970300","29147470300","08041002400","29165030600","08035014109","31111959700","20117060510","31055003600","31019969600","20113788400","21101020701","31167962100","17031650100","49011125906","31019969300","45063021403","06071002902","29203470200","51810043800","06037189701","05119003900","19155031300","12039020702","42077009100","20131480100","31121966700","29095007600","26163579100","31185969900","31119960700","31055006704"
"1","zzw-222@5ny-wkn-4vz","","Walmart Supercenter","1800 E 29th St","Crete","NE",68333,"SG_BRAND_04a8ca7bf49e7ecb4a32451676e929f0","Walmart","2020-04-01T00:00:00-05:00","2020-05-01T00:00:00-05:00",2500,985,"[104,114,89,101,82,83,81,89,84,115,126,50,60,58,103,71,87,88,72,76,75,80,70,94,87,63,79,64,82,73]",3.1152e+11,"{""311519606002"":69,""311519609002"":63,""311519606001"":61,""311519606003"":57,""311519609001"":56,""311519606004"":48,""311090103001"":40,""311519607002"":32,""311519607001"":30,""311599604001"":27,""311519608001"":25,""311090103003"":14,""310679647002"":12,""311599604003"":11,""311090103002"":9,""310590916002"":8,""310679647001"":8,""311599604004"":8,""270131702001"":7,""311519608002"":6,""311090104003"":6,""481130169032"":6,""310590916001"":5,""311090028002"":5,""311090033021"":5,""131079702001"":5,""311090033012"":5,""311119605003"":5,""040134202092"":4,""CA:35300237"":4,""310259658002"":4,""171878704006"":4,""311599601003"":4,""120860001401"":4,""311859698002"":4,""311090104004"":4,""010090506012"":4,""311090025002"":4,""311090030023"":4,""311599604002"":4,""481130146031"":4,""010450204002"":4,""210350103021"":4,""080130133052"":4,""311090032021"":4,""010399616004"":4,""311319667001"":4,""310550063031"":4,""311090104005"":4,""311090020013"":4,""311090032022"":4,""311090034011"":4,""191659604001"":4,""420370514001"":4,""311090033011"":4,""010730141041"":4,""471790609005"":4,""121030254111"":4,""360790112004"":4,""191573701001"":4,""191870001007"":4,""310679646002"":4,""550551017011"":4,""450559709021"":4,""191630102012"":4,""310479681001"":4,""310550075052"":4,""191630121003"":4,""310959636003"":4,""490490105032"":4,""311090102021"":4,""201550014002"":4,""180279543002"":4,""311090036071"":4,""311090037201"":4,""500019609003"":4,""482511304101"":4,""360470374021"":4,""171118714042"":4,""170159606001"":4,""310239677001"":4,""311459632003"":4,""131299706003"":4,""191550215022"":4,""420792101002"":4,""310679648004"":4,""311399792003"":4,""290770022001"":4,""311090036041"":4,""310550073172"":4,""310790003002"":4,""530630132021"":4,""190199504001"":4,""400013770002"":4,""060290060041"":4,""060210104003"":4,""311319667002"":4,""550339705001"":4,""311090101003"":4,""420171050111"":4,""051190038004"":4,""040131125142"":4,""371719311021"":4,""311090012002"":4,""200319661001"":4,""040190040103"":4,""191550313001"":4,""311090027023"":4}","{""31151960600"":235,""31151960900"":116,""31109010300"":67,""31151960700"":63,""31159960400"":51,""31151960800"":28,""31067964700"":14,""31109010400"":14,""31059091600"":13,""31109003302"":7,""01097003301"":6,""31019969202"":5,""13277960900"":5,""31109003402"":5,""16053970100"":5,""31095963600"":5,""31167962200"":4,""12103025411"":4,""17187870400"":4,""31109002702"":4,""20091053711"":4,""31131966700"":4,""31139979200"":4,""18127050407"":4,""31035962200"":4,""31109001600"":4,""48439113102"":4,""31109003706"":4,""31055003000"":4,""34011010101"":4,""20091052417"":4,""13107970200"":4,""31109003401"":4,""19181020700"":4,""37119005605"":4,""31109003607"":4,""46135966400"":4,""31169963200"":4,""31067964600"":4,""55039040700"":4,""31109003102"":4,""06071007303"":4,""31129960000"":4,""31109002001"":4,""48215021805"":4,""37017950300"":4,""31047968100"":4,""31159960300"":4,""31055007407"":4,""17063000200"":4,""31109003002"":4,""48231960400"":4,""13121011305"":4,""48029170700"":4,""31137967200"":4,""31185969800"":4,""31109003604"":4,""31109003104"":4,""31055007406"":4,""08013013305"":4,""27013170200"":4,""20091053707"":4,""53033022102"":4,""31097967600"":4,""31109002500"":4,""48113014603"":4,""31055007444"":4,""55011960200"":4,""31109001400"":4}","{""311519606002"":65,""311519606001"":60,""311519606003"":56,""311519609002"":56,""311519609001"":52,""311519606004"":49,""311090103001"":34,""311519607002"":29,""311519608001"":27,""311519607001"":27,""311599604001"":25,""311090033021"":12,""311090103003"":12,""310679647002"":11,""311599604003"":10,""310590916002"":10,""310590916001"":8,""311090103002"":8,""500039706001"":6,""311090036041"":6,""310959636001"":6,""191114902003"":5,""311699631002"":5,""311119605003"":5,""311299600002"":5,""310479681001"":5,""483750144012"":4,""401430046002"":4,""311090023006"":4,""311090034011"":4,""311090012003"":4,""311090006001"":4,""311090034021"":4,""311090033012"":4,""191573701001"":4,""500019609003"":4,""310199692021"":4,""380170006001"":4,""311090017002"":4,""310259659004"":4,""121030254111"":4,""311599604002"":4,""311090036071"":4,""311090030023"":4,""311090021002"":4,""291059603002"":4,""311090037161"":4,""311599604004"":4,""010399616004"":4,""290130703003"":4,""130890234233"":4,""481810003041"":4,""482511304101"":4,""311399792003"":4,""311090029002"":4,""201550014002"":4,""060210104003"":4,""410019503002"":4,""311090104003"":4,""311090102021"":4,""482150218052"":4,""484391131021"":4,""040190040103"":4,""311599601001"":4,""311770503004"":4,""191630102012"":4,""311090009002"":4,""482319604003"":4,""040134202092"":4,""311859698002"":4,""170318118002"":4,""310550074073"":4,""270131702001"":4,""311530106323"":4,""220839702001"":4,""010730141041"":4,""160010103311"":4,""190470701002"":4,""350430107171"":4,""310679648001"":4,""191630121003"":4,""480270231062"":4,""311519608002"":4,""311090034022"":4,""311090022004"":4,""311090101002"":4,""481939501001"":4,""310679646001"":4,""311090037191"":4,""060590874052"":4,""171978804211"":4,""121050124091"":4,""360790112004"":4,""311090005001"":4,""311090037074"":4,""290210022001"":4,""311090037201"":4,""050850203011"":4,""311090104004"":4,""200910537123"":4,""310959638001"":4,""311090102022"":4,""311090012002"":4,""311090028002"":4,""311090104005"":4,""311090019001"":4}","{""US"":951,""CA"":5}",18370,25,"{""<5"":37,""5-10"":435,""11-20"":492,""21-60"":944,""61-120"":230,""121-240"":101,"">240"":261}","{""Casey's General Stores"":6,""Dollar General"":5,""Phillips 66"":4,""Runza"":4,""Subway"":4,""Dairy Queen"":3,""Love's Travel Stops and Country Stores"":2,""Burger King"":2,""Pilot Flying J"":2,""Anytime Fitness"":2,""Pizza Hut"":1,""O'Reilly Auto Parts"":1,""McDonald's"":1,""Super 8"":1,""Sam's Club"":1,""NAPA Auto Parts"":1,""Menard's"":1,""Shell Oil"":1,""Fairfield Inn & Suites by Marriott"":1,""International Trucks"":1}","{""Casey's General Stores"":36,""Phillips 66"":35,""Subway"":31,""Dollar General"":30,""McDonald's"":25,""Runza"":24,""Dairy Queen"":23,""Shell Oil"":21,""Love's Travel Stops and Country Stores"":20,""Menard's"":18,""Pilot Flying J"":17,""Burger King"":16,""International Trucks"":16,""TravelCenters of America"":15,""Sam's Club"":12,""Sinclair Oil"":11,""Pizza Hut"":11,""Taco Bell"":11,""Target"":10,""Walmart Distribution"":10}","[110,109,106,102,108,110,145,207,233,285,354,407,439,450,472,479,464,376,316,243,206,124,113,104]","{""Monday"":298,""Tuesday"":278,""Wednesday"":458,""Thursday"":412,""Friday"":385,""Saturday"":402,""Sunday"":267}","{""android"":608,""ios"":377}","locations",235,116,67,63,51,28,14,14,13,7,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","zzw-225@5ny-wtc-py9","zzw-224@5ny-wtc-nwk","Super Saver","233 N 48th St","Lincoln","NE",68504,"SG_BRAND_5a8ecf40a0e7f1ab","Super Saver","2020-04-01T00:00:00-05:00","2020-05-01T00:00:00-05:00",1587,933,"[62,63,79,79,71,59,52,44,47,77,78,0,47,39,50,45,46,57,61,37,39,36,38,73,63,54,50,41,53,47]",3.1109e+11,"{""311090014005"":18,""311090037171"":18,""311090008002"":17,""311090010032"":15,""311090008003"":15,""311090002023"":15,""311090009003"":14,""311090008001"":14,""311090002022"":13,""311090038021"":12,""311090010012"":12,""311090012004"":12,""311090038022"":12,""311090016005"":11,""311090030031"":11,""311090014001"":11,""311090033011"":11,""311090009001"":10,""311090010011"":10,""311090003002"":10,""311090033021"":10,""311090016004"":10,""311090014004"":10,""311090010031"":9,""311090015002"":9,""311090010021"":9,""311090012002"":9,""311090009002"":8,""311090020013"":8,""311090015001"":8,""311090004004"":8,""311090009004"":8,""311090010013"":8,""311090018001"":8,""311090004002"":8,""311090016001"":8,""311090016002"":8,""311090002013"":8,""311090011021"":7,""311090101002"":7,""311090016003"":7,""311090018002"":7,""311090038011"":7,""311090031043"":7,""311090004001"":7,""311090002021"":7,""311090014002"":7,""311090029002"":7,""311090002014"":6,""311090014003"":6,""311090031032"":6,""311090012001"":6,""311090001003"":6,""311090007001"":6,""311090002015"":6,""311090015003"":6,""311090034011"":6,""311090011012"":6,""311090031022"":6,""311090101003"":5,""311090033012"":5,""311090017002"":5,""311090011022"":5,""311090101001"":5,""311090001001"":5,""311090030013"":5,""311090003003"":5,""311090001002"":5,""311090013011"":4,""311479685002"":4,""311090037044"":4,""311090037081"":4,""311090104004"":4,""311090023004"":4,""311090037063"":4,""311090025005"":4,""311090031042"":4,""311090022004"":4,""311090013021"":4,""311770501012"":4,""311090002012"":4,""311090003004"":4,""201137884003"":4,""311090022001"":4,""311599604001"":4,""311090015004"":4,""311090002011"":4,""310259659004"":4,""310259659003"":4,""311090037141"":4,""311090030032"":4,""311090038013"":4,""311090031023"":4,""311859697004"":4,""311319667001"":4,""311090021001"":4,""311090020022"":4,""310939706003"":4,""311559682002"":4,""311090025002"":4,""311090013012"":4,""311090027024"":4,""311090022002"":4,""311559685002"":4,""311090037191"":4,""311090034021"":4,""311090025003"":4,""311090017005"":4,""310550074583"":4,""471130004002"":4,""311090017001"":4,""311090031021"":4,""311090037042"":4,""311090012003"":4,""310259658001"":4,""311090030021"":4,""311559683002"":4,""311090028002"":4,""311090007002"":4,""311090023007"":4,""311090037161"":4,""311090025004"":4,""311559685001"":4,""311090017006"":4,""311090019001"":4,""311530106215"":4,""311090011011"":4,""311090038012"":4,""311090031031"":4,""311090003001"":4,""310550075041"":4,""311090004003"":4,""311090011013"":4,""311090027012"":4,""311090027023"":4,""311090032022"":4,""311090020023"":4,""310550074721"":4}","{""31109001400"":55,""31109000800"":49,""31109001600"":44,""31109000900"":41,""31109001200"":32,""31109001500"":31,""31109001001"":30,""31109000202"":29,""31109000201"":25,""31109001003"":25,""31109000400"":24,""31109003802"":24,""31109000300"":20,""31109003717"":19,""31109001700"":18,""31109001800"":16,""31109002200"":15,""31109003003"":15,""31109001101"":15,""31109010100"":14,""31109002500"":13,""31109001301"":13,""31109001102"":12,""31109002300"":12,""31109003801"":12,""31109003102"":12,""31109002002"":12,""31109003301"":11,""31109000100"":10,""31109001002"":9,""31109003402"":9,""31109000700"":9,""31025965900"":9,""31109003104"":9,""31109002800"":8,""31109003103"":8,""31109002001"":8,""31109003202"":8,""31109002100"":8,""31109003302"":7,""31109002702"":6,""31109003706"":5,""31109002900"":5,""48141010338"":5,""31109001302"":5,""31109003704"":5,""31109003401"":5,""31055007513"":4,""31109002701"":4,""31109003001"":4,""31131966800"":4,""31025965700"":4,""31147968500"":4,""31153010621"":4,""31109003719"":4,""31109010201"":4,""31109010400"":4,""31159960400"":4,""31109010202"":4,""31109010300"":4,""31067965000"":4,""31109002400"":4,""31055005300"":4,""31177050101"":4,""31155968500"":4,""31119961100"":4,""31109000600"":4,""31055007458"":4,""31109003716"":4,""31067964800"":4,""31155968200"":4}","{""311090037171"":21,""311090009003"":17,""311090014005"":17,""311090008002"":16,""311090010032"":15,""311090008003"":14,""311090038021"":14,""311090008001"":14,""311090030031"":13,""311090012004"":13,""311090010021"":13,""311090009002"":12,""311090002022"":11,""311090033021"":10,""311090010012"":10,""311090014004"":10,""311090038022"":10,""311090029001"":10,""311090016002"":10,""311090009004"":10,""311090016005"":10,""311090002023"":9,""311090010013"":9,""311090021001"":9,""311090003002"":9,""311090015003"":9,""311090004002"":9,""311090014003"":9,""311090003001"":9,""311090013011"":8,""311090037161"":8,""311090011022"":8,""311090014001"":8,""311090016004"":8,""311090012002"":7,""311090015002"":7,""311090011012"":7,""311090002013"":7,""311090038012"":7,""311090029002"":7,""311090018002"":7,""311090010031"":7,""311090033011"":7,""311090020013"":7,""311090018001"":6,""311090014002"":6,""311090012003"":6,""311090031043"":6,""311090004004"":6,""311090037191"":6,""311090002012"":6,""311090101002"":5,""311090034021"":5,""311090025004"":5,""311090004003"":5,""311090011021"":5,""310550025001"":5,""311090015001"":5,""311090031022"":5,""311090038011"":5,""311090021002"":5,""311090007002"":5,""311090034011"":5,""311090010011"":5,""311090009001"":5,""311090017002"":5,""311090011013"":4,""201137884003"":4,""311090028002"":4,""311090036051"":4,""311090013012"":4,""311859698003"":4,""311090032022"":4,""310550075041"":4,""311090005001"":4,""311090001003"":4,""311090030021"":4,""311530106221"":4,""311599604001"":4,""311090037042"":4,""311090013013"":4,""311090020022"":4,""311090002021"":4,""311090003003"":4,""311090028005"":4,""311090027013"":4,""311090023001"":4,""311090013021"":4,""311090030032"":4,""311090023002"":4,""311090023007"":4,""290030102002"":4,""311090023004"":4,""311090015004"":4,""310259658002"":4,""311090037091"":4,""311099832001"":4,""311090102011"":4,""311090004001"":4,""311090001001"":4,""311090031032"":4,""311090012001"":4,""311090017006"":4,""311090101001"":4,""311090037081"":4,""311090017001"":4,""311090003004"":4,""311090030012"":4,""311090032021"":4,""311599603003"":4,""310259659003"":4,""311090022002"":4,""311090031021"":4,""311090013023"":4,""311090019001"":4,""311090020021"":4,""310679649003"":4,""310259657003"":4,""311090007001"":4,""311090002014"":4,""311090016003"":4,""311090017005"":4,""311090030013"":4,""311090031023"":4,""311090025003"":4,""311090037141"":4,""311090031042"":4,""311090022004"":4,""311090031041"":4,""311090027024"":4,""311090035001"":4,""311119602004"":4,""310550074583"":4,""311090037131"":4,""311090024004"":4,""311090101003"":4,""311090002015"":4,""310939706003"":4,""311090031031"":4,""481410103382"":4,""311090020023"":4,""311090016001"":4,""311090025002"":4,""311090036091"":4}","{""US"":926}",3331,21,"{""<5"":34,""5-10"":326,""11-20"":402,""21-60"":670,""61-120"":73,""121-240"":33,"">240"":49}","{""Walmart"":7,""Target"":6,""McDonald's"":4,""Phillips 66"":4,""Kwik Shop"":4,""Hy-Vee"":3,""Casey's General Stores"":3,""Menard's"":3,""Dollar Tree"":3,""Sam's Club"":3,""Walgreens"":3,""Burger King"":2,""Russ's Market"":2,""Scooter’s Coffee and Yogurt"":2,""ALDI"":2,""Chick-fil-A"":1,""Petco"":1,""Barnes and Noble"":1,""Goodwill Industries"":1,""Park Plaza"":1}","{""Walmart"":61,""Phillips 66"":37,""McDonald's"":36,""Target"":34,""Walgreens"":31,""Casey's General Stores"":31,""Menard's"":31,""Dollar Tree"":27,""Sam's Club"":26,""Burger King"":25,""Runza"":24,""Kwik Shop"":23,""Hy-Vee"":22,""Dairy Queen"":21,""Russ's Market"":20,""Scooter’s Coffee and Yogurt"":19,""Sonic"":19,""Taco Bell"":17,""The Home Depot"":17,""Amigos/Kings Classic"":15}","[13,8,6,7,9,14,38,67,82,116,162,162,189,218,229,225,223,246,144,117,111,83,81,45]","{""Monday"":193,""Tuesday"":171,""Wednesday"":245,""Thursday"":240,""Friday"":275,""Saturday"":277,""Sunday"":186}","{""android"":592,""ios"":340}","locations",NA,NA,4,NA,4,NA,NA,4,NA,7,NA,NA,NA,9,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,44,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,55,49,41,32,31,30,29,25,25,24,24,20,19,18,16,15,15,15,14,13,12,12,12,12,11,10,9,9,9,8,8,8,8,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
